40.457,64.031,41.513,58.251,50.181,42.621,64.132,48.439,68.162,36.434,76.669,25.47,71.574,29.387
40.481,64.061,41.549,58.273,50.197,42.654,64.224,48.479,68.246,36.492,76.8,25.513,71.667,29.403
40.506,64.09,41.583,58.294,50.217,42.687,64.314,48.521,68.332,36.548,76.935,25.557,71.765,29.421
40.532,64.119,41.613,58.314,50.241,42.721,64.403,48.566,68.422,36.602,77.073,25.601,71.869,29.44
40.559,64.147,41.642,58.334,50.267,42.755,64.49,48.614,68.514,36.655,77.215,25.645,71.979,29.461
40.587,64.173,41.669,58.355,50.297,42.788,64.576,48.665,68.61,36.707,77.359,25.688,72.093,29.482
40.615,64.199,41.694,58.376,50.331,42.821,64.663,48.718,68.71,36.757,77.504,25.729,72.212,29.506
40.644,64.222,41.718,58.398,50.368,42.854,64.75,48.775,68.813,36.805,77.649,25.77,72.334,29.53
40.674,64.243,41.742,58.422,50.408,42.886,64.838,48.834,68.92,36.853,77.793,25.808,72.459,29.556
40.704,64.263,41.765,58.447,50.451,42.917,64.928,48.896,69.032,36.9,77.935,25.845,72.586,29.582
40.734,64.28,41.789,58.474,50.497,42.948,65.02,48.959,69.148,36.946,78.075,25.88,72.716,29.61
40.765,64.295,41.813,58.504,50.545,42.979,65.115,49.024,69.268,36.991,78.21,25.912,72.846,29.639
40.796,64.307,41.839,58.537,50.595,43.009,65.212,49.09,69.393,37.036,78.341,25.943,72.978,29.669
40.828,64.318,41.866,58.571,50.647,43.038,65.314,49.157,69.522,37.082,78.466,25.973,73.109,29.701
40.859,64.326,41.895,58.609,50.701,43.067,65.418,49.224,69.656,37.127,78.586,26.002,73.242,29.733
40.891,64.332,41.925,58.648,50.756,43.097,65.527,49.291,69.793,37.174,78.699,26.03,73.374,29.766
40.923,64.336,41.958,58.69,50.813,43.126,65.638,49.356,69.934,37.222,78.806,26.059,73.506,29.8
40.954,64.338,41.994,58.734,50.871,43.155,65.753,49.42,70.078,37.27,78.907,26.088,73.638,29.834
40.986,64.339,42.031,58.779,50.929,43.185,65.87,49.481,70.225,37.321,79.001,26.119,73.77,29.87
41.018,64.339,42.071,58.825,50.989,43.216,65.989,49.541,70.375,37.373,79.09,26.152,73.902,29.906
41.051,64.338,42.113,58.872,51.05,43.247,66.11,49.597,70.527,37.428,79.174,26.188,74.035,29.942
41.083,64.337,42.157,58.919,51.113,43.279,66.232,49.65,70.68,37.484,79.254,26.226,74.168,29.979
41.117,64.335,42.203,58.965,51.176,43.311,66.354,49.7,70.834,37.542,79.331,26.268,74.301,30.017
41.151,64.333,42.251,59.011,51.241,43.344,66.477,49.747,70.989,37.603,79.405,26.314,74.435,30.054
41.186,64.331,42.3,59.055,51.308,43.378,66.599,49.791,71.143,37.665,79.478,26.363,74.57,30.092
41.222,64.33,42.35,59.098,51.376,43.411,66.719,49.831,71.298,37.728,79.55,26.416,74.706,30.131
41.259,64.33,42.4,59.139,51.446,43.445,66.839,49.869,71.453,37.793,79.623,26.472,74.844,30.169
41.298,64.33,42.451,59.177,51.517,43.479,66.957,49.904,71.606,37.859,79.697,26.531,74.982,30.209
